, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000375.krn, generated\xml_homr\sample_000375.xml, 0, 0., 153, 8.006279434850864, 0, 0., 23, 1.2035583464154893, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.052328623757195186, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1573, 82.31292517006803, 157, 8.215593929879644, 0, 0., 4, 0.20931449502878074, 0, 0., 0, 0., 0, 0., 233, 1799, 2032, 1911, 0.9404527559055118
, generated\gt\sample_000615.krn, generated\xml_homr\sample_000615.xml, 0, 0., 273, 14.630225080385852, 0, 0., 4, 0.21436227224008575, 0, 0., 0, 0., 1, 0.05359056806002144, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.05359056806002144, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.1607717041800643, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1352, 72.45444801714898, 228, 12.218649517684888, 0, 0., 4, 0.21436227224008575, 0, 0., 0, 0., 0, 0., 321, 1663, 1984, 1866, 0.9405241935483871
, generated\gt\sample_000439.krn, generated\xml_homr\sample_000439.xml, 0, 0., 287, 14.40040140491721, 0, 0., 24, 1.2042147516307076, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.050175614651279475, 1, 0.050175614651279475, 0, 0., 0, 0., 3, 0.15052684395383845, 3, 0.15052684395383845, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 0.4515805318615153, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1538, 77.17009533366783, 123, 6.171600602107376, 0, 0., 4, 0.2007024586051179, 0, 0., 0, 0., 0, 0., 276, 1841, 2117, 1993, 0.9414265470004723
, generated\gt\sample_000604.krn, generated\xml_homr\sample_000604.xml, 0, 0., 230, 17.24137931034483, 0, 0., 16, 1.199400299850075, 0, 0., 0, 0., 1, 0.07496251874062969, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.22488755622188905, 2, 0.14992503748125938, 2, 0.14992503748125938, 0, 0., 4, 0.29985007496251875, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 953, 71.43928035982009, 119, 8.920539730134932, 0, 0., 4, 0.29985007496251875, 0, 0., 0, 0., 0, 0., 233, 1183, 1416, 1334, 0.942090395480226
, generated\gt\sample_000467.krn, generated\xml_homr\sample_000467.xml, 0, 0., 403, 21.516284036305393, 6, 0.3203416978109984, 16, 0.8542445274959958, 3, 0.1601708489054992, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.10678056593699947, 0, 0., 0, 0., 2, 0.10678056593699947, 4, 0.21356113187399894, 2, 0.10678056593699947, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.37373198077949815, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1267, 67.64548852108916, 157, 8.382274426054458, 0, 0., 4, 0.21356113187399894, 0, 0., 0, 0., 0, 0., 413, 1575, 1988, 1873, 0.9421529175050302
, generated\gt\sample_000450.krn, generated\xml_homr\sample_000450.xml, 0, 0., 244, 10.99099099099099, 0, 0., 14, 0.6306306306306306, 0, 0., 10, 0.45045045045045046, 2, 0.09009009009009009, 0, 0., 3, 0.13513513513513514, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.09009009009009009, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 0.6756756756756757, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1930, 86.93693693693693, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 277, 2079, 2356, 2220, 0.9422750424448217
, generated\gt\sample_000073.krn, generated\xml_homr\sample_000073.xml, 0, 0., 192, 10.32258064516129, 0, 0., 24, 1.2903225806451613, 0, 0., 0, 0., 1, 0.053763440860215055, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.053763440860215055, 2, 0.10752688172043011, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.10752688172043011, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1436, 77.20430107526882, 198, 10.64516129032258, 0, 0., 4, 0.21505376344086022, 0, 0., 0, 0., 0, 0., 275, 1697, 1972, 1860, 0.9432048681541582
, generated\gt\sample_000526.krn, generated\xml_homr\sample_000526.xml, 0, 0., 370, 14.481409001956948, 0, 0., 33, 1.2915851272015655, 0, 0., 14, 0.547945205479452, 0, 0., 0, 0., 0, 0., 2, 0.07827788649706457, 0, 0., 0, 0., 0, 0., 2, 0.07827788649706457, 2, 0.07827788649706457, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.07827788649706457, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1962, 76.79060665362036, 164, 6.418786692759295, 0, 0., 4, 0.15655577299412915, 0, 0., 0, 0., 0, 0., 427, 2278, 2705, 2555, 0.944547134935305
, generated\gt\sample_000392.krn, generated\xml_homr\sample_000392.xml, 0, 0., 207, 13.15120711562897, 6, 0.3811944091486658, 1, 0.06353240152477764, 0, 0., 0, 0., 2, 0.12706480304955528, 0, 0., 0, 0., 0, 0., 2, 0.12706480304955528, 1, 0.06353240152477764, 0, 0., 1, 0.06353240152477764, 2, 0.12706480304955528, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.25412960609911056, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1093, 69.44091486658196, 251, 15.946632782719186, 0, 0., 4, 0.25412960609911056, 0, 0., 0, 0., 0, 0., 326, 1340, 1666, 1574, 0.9447779111644657
, generated\gt\sample_000151.krn, generated\xml_homr\sample_000151.xml, 0, 0., 429, 18.427835051546392, 0, 0., 28, 1.2027491408934707, 0, 0., 8, 0.3436426116838488, 3, 0.12886597938144329, 0, 0., 0, 0., 0, 0., 1, 0.0429553264604811, 0, 0., 0, 0., 4, 0.1718213058419244, 2, 0.0859106529209622, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.0859106529209622, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1629, 69.97422680412372, 218, 9.36426116838488, 0, 0., 4, 0.1718213058419244, 0, 0., 0, 0., 0, 0., 410, 2054, 2464, 2328, 0.9448051948051948
, generated\gt\sample_000255.krn, generated\xml_homr\sample_000255.xml, 0, 0., 139, 9.217506631299734, 0, 0., 8, 0.5305039787798409, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06631299734748011, 2, 0.13262599469496023, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.33156498673740054, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1239, 82.16180371352785, 110, 7.294429708222812, 0, 0., 4, 0.26525198938992045, 0, 0., 0, 0., 0, 0., 185, 1411, 1596, 1508, 0.9448621553884712
, generated\gt\sample_000078.krn, generated\xml_homr\sample_000078.xml, 0, 0., 120, 9.266409266409266, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.07722007722007722, 0, 0., 0, 0., 0, 0., 1, 0.07722007722007722, 2, 0.15444015444015444, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.07722007722007722, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1040, 80.3088803088803, 126, 9.72972972972973, 0, 0., 4, 0.3088803088803089, 0, 0., 0, 0., 0, 0., 174, 1195, 1369, 1295, 0.9459459459459459
, generated\gt\sample_000640.krn, generated\xml_homr\sample_000640.xml, 0, 0., 162, 8.256880733944953, 2, 0.1019367991845056, 20, 1.019367991845056, 0, 0., 0, 0., 5, 0.254841997961264, 0, 0., 0, 0., 0, 0., 3, 0.1529051987767584, 0, 0., 0, 0., 1, 0.0509683995922528, 2, 0.1019367991845056, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1594, 81.24362895005096, 169, 8.613659531090724, 0, 0., 4, 0.2038735983690112, 0, 0., 0, 0., 0, 0., 288, 1786, 2074, 1962, 0.9459980713596914
, generated\gt\sample_000341.krn, generated\xml_homr\sample_000341.xml, 0, 0., 255, 13.821138211382113, 0, 0., 22, 1.1924119241192412, 1, 0.05420054200542006, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.10840108401084012, 2, 0.10840108401084012, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.3252032520325203, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1481, 80.2710027100271, 72, 3.902439024390244, 0, 0., 4, 0.21680216802168023, 0, 0., 0, 0., 0, 0., 245, 1704, 1949, 1845, 0.9466393022062596
, generated\gt\sample_000249.krn, generated\xml_homr\sample_000249.xml, 0, 0., 121, 9.991742361684558, 6, 0.495458298926507, 2, 0.16515276630883569, 5, 0.41288191577208916, 0, 0., 6, 0.495458298926507, 0, 0., 0, 0., 1, 0.08257638315441784, 2, 0.16515276630883569, 0, 0., 0, 0., 2, 0.16515276630883569, 2, 0.16515276630883569, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.33030553261767137, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 975, 80.51197357555739, 81, 6.6886870355078445, 0, 0., 4, 0.33030553261767137, 0, 0., 0, 0., 0, 0., 186, 1093, 1279, 1211, 0.9468334636434714
, generated\gt\sample_000641.krn, generated\xml_homr\sample_000641.xml, 0, 0., 276, 13.77245508982036, 0, 0., 25, 1.2475049900199602, 0, 0., 0, 0., 5, 0.249500998003992, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0499001996007984, 0, 0., 1, 0.0499001996007984, 2, 0.0998003992015968, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1570, 78.3433133732535, 120, 5.9880239520958085, 0, 0., 4, 0.1996007984031936, 0, 0., 0, 0., 0, 0., 335, 1781, 2116, 2004, 0.947069943289225
, generated\gt\sample_000118.krn, generated\xml_homr\sample_000118.xml, 0, 0., 321, 16.614906832298136, 0, 0., 15, 0.7763975155279503, 0, 0., 0, 0., 1, 0.051759834368530024, 0, 0., 0, 0., 0, 0., 1, 0.051759834368530024, 1, 0.051759834368530024, 0, 0., 0, 0., 2, 0.10351966873706005, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1429, 73.9648033126294, 158, 8.178053830227743, 0, 0., 4, 0.2070393374741201, 0, 0., 0, 0., 0, 0., 430, 1609, 2039, 1932, 0.9475232957332026
, generated\gt\sample_000237.krn, generated\xml_homr\sample_000237.xml, 0, 0., 286, 19.24629878869448, 4, 0.2691790040376851, 9, 0.6056527590847914, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.13458950201884254, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06729475100942127, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1095, 73.68775235531629, 85, 5.720053835800807, 0, 0., 4, 0.2691790040376851, 0, 0., 0, 0., 0, 0., 242, 1326, 1568, 1486, 0.9477040816326531
, generated\gt\sample_000030.krn, generated\xml_homr\sample_000030.xml, 0, 0., 211, 17.495854063018243, 0, 0., 8, 0.6633499170812603, 0, 0., 0, 0., 1, 0.08291873963515754, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.16583747927031509, 0, 0., 1, 0.08291873963515754, 1, 0.08291873963515754, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.33167495854063017, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 888, 73.6318407960199, 86, 7.131011608623549, 0, 0., 4, 0.33167495854063017, 0, 0., 0, 0., 0, 0., 201, 1071, 1272, 1206, 0.9481132075471698
, generated\gt\sample_000096.krn, generated\xml_homr\sample_000096.xml, 0, 0., 292, 25.704225352112676, 0, 0., 11, 0.9683098591549296, 0, 0., 0, 0., 3, 0.2640845070422535, 0, 0., 0, 0., 2, 0.176056338028169, 0, 0., 1, 0.0880281690140845, 0, 0., 1, 0.0880281690140845, 1, 0.0880281690140845, 1, 0.0880281690140845, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.176056338028169, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 721, 63.46830985915493, 97, 8.538732394366198, 0, 0., 4, 0.352112676056338, 0, 0., 0, 0., 0, 0., 253, 945, 1198, 1136, 0.9482470784641068
, generated\gt\sample_000655.krn, generated\xml_homr\sample_000655.xml, 0, 0., 252, 11.858823529411765, 0, 0., 11, 0.5176470588235295, 0, 0., 0, 0., 1, 0.047058823529411764, 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.1411764705882353, 0, 0., 1, 0.047058823529411764, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.23529411764705882, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1751, 82.4, 97, 4.564705882352941, 0, 0., 4, 0.18823529411764706, 0, 0., 0, 0., 0, 0., 240, 1998, 2238, 2125, 0.949508489722967
, generated\gt\sample_000424.krn, generated\xml_homr\sample_000424.xml, 0, 0., 375, 14.970059880239521, 0, 0., 39, 1.5568862275449102, 0, 0., 0, 0., 2, 0.07984031936127745, 0, 0., 3, 0.11976047904191617, 0, 0., 3, 0.11976047904191617, 0, 0., 0, 0., 2, 0.07984031936127745, 2, 0.07984031936127745, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 15, 0.5988023952095808, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1915, 76.44710578842316, 145, 5.788423153692615, 0, 0., 4, 0.1596806387225549, 0, 0., 0, 0., 0, 0., 396, 2242, 2638, 2505, 0.9495830174374527
, generated\gt\sample_000657.krn, generated\xml_homr\sample_000657.xml, 0, 0., 289, 13.625648279113626, 0, 0., 4, 0.1885902876001886, 0, 0., 2, 0.0942951438000943, 8, 0.3771805752003772, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.0942951438000943, 0, 0., 1, 0.04714757190004715, 2, 0.0942951438000943, 4, 0.1885902876001886, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.1885902876001886, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1508, 71.0985384252711, 293, 13.814238566713815, 0, 0., 4, 0.1885902876001886, 0, 0., 0, 0., 0, 0., 381, 1852, 2233, 2121, 0.9498432601880877
, generated\gt\sample_000219.krn, generated\xml_homr\sample_000219.xml, 0, 0., 67, 5.201863354037267, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.15527950310559005, 0, 0., 0, 0., 5, 0.38819875776397517, 0, 0., 0, 0., 0, 0., 1, 0.07763975155279502, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.07763975155279502, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1140, 88.50931677018633, 68, 5.279503105590062, 0, 0., 4, 0.3105590062111801, 0, 0., 0, 0., 0, 0., 114, 1242, 1356, 1288, 0.9498525073746312
, generated\gt\sample_000027.krn, generated\xml_homr\sample_000027.xml, 0, 0., 118, 13.378684807256235, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.3401360544217687, 1, 0.11337868480725624, 0, 0., 1, 0.11337868480725624, 0, 0., 1, 0.11337868480725624, 1, 0.11337868480725624, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.11337868480725624, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 656, 74.37641723356009, 96, 10.884353741496598, 0, 0., 4, 0.45351473922902497, 0, 0., 0, 0., 0, 0., 167, 761, 928, 882, 0.9504310344827587
, generated\gt\sample_000394.krn, generated\xml_homr\sample_000394.xml, 0, 0., 145, 9.615384615384615, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06631299734748011, 0, 0., 1, 0.06631299734748011, 2, 0.13262599469496023, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.26525198938992045, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1196, 79.3103448275862, 155, 10.278514588859416, 0, 0., 4, 0.26525198938992045, 0, 0., 0, 0., 0, 0., 210, 1376, 1586, 1508, 0.9508196721311475
, generated\gt\sample_000591.krn, generated\xml_homr\sample_000591.xml, 0, 0., 255, 13.164687661331957, 0, 0., 16, 0.8260196179659267, 0, 0., 0, 0., 2, 0.10325245224574084, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.05162622612287042, 2, 0.10325245224574084, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1431, 73.87712958182757, 226, 11.667527103768714, 0, 0., 4, 0.20650490449148168, 0, 0., 0, 0., 0, 0., 422, 1615, 2037, 1937, 0.9509081983308787
, generated\gt\sample_000177.krn, generated\xml_homr\sample_000177.xml, 0, 0., 273, 15.789473684210526, 2, 0.1156737998843262, 16, 0.9253903990746096, 1, 0.0578368999421631, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0578368999421631, 2, 0.1156737998843262, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.1735106998264893, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1313, 75.93984962406014, 114, 6.593406593406593, 0, 0., 4, 0.2313475997686524, 0, 0., 0, 0., 0, 0., 232, 1578, 1810, 1729, 0.9552486187845304
, generated\gt\sample_000336.krn, generated\xml_homr\sample_000336.xml, 0, 0., 385, 15.357000398883127, 0, 0., 38, 1.515755883526127, 0, 0., 0, 0., 4, 0.15955325089748704, 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.11966493817311527, 0, 0., 1, 0.03988831272437176, 2, 0.07977662544874352, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.3191065017949741, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1810, 72.19784603111289, 252, 10.051854806541684, 0, 0., 4, 0.15955325089748704, 0, 0., 0, 0., 0, 0., 393, 2231, 2624, 2507, 0.9554115853658537
, generated\gt\sample_000326.krn, generated\xml_homr\sample_000326.xml, 0, 0., 298, 17.550058892815077, 0, 0., 8, 0.4711425206124853, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.17667844522968199, 0, 0., 0, 0., 0, 0., 1, 0.05889281507656066, 2, 0.11778563015312132, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.17667844522968199, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1297, 76.38398115429918, 82, 4.829210836277974, 0, 0., 4, 0.23557126030624265, 0, 0., 0, 0., 0, 0., 178, 1599, 1777, 1698, 0.955543050084412
, generated\gt\sample_000585.krn, generated\xml_homr\sample_000585.xml, 0, 0., 289, 13.348729792147806, 0, 0., 10, 0.4618937644341801, 0, 0., 2, 0.09237875288683603, 2, 0.09237875288683603, 0, 0., 0, 0., 1, 0.046189376443418015, 0, 0., 0, 0., 0, 0., 6, 0.27713625866050806, 2, 0.09237875288683603, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.27713625866050806, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1645, 75.98152424942263, 198, 9.145496535796767, 0, 0., 4, 0.18475750577367206, 0, 0., 0, 0., 0, 0., 319, 1946, 2265, 2165, 0.9558498896247241
, generated\gt\sample_000593.krn, generated\xml_homr\sample_000593.xml, 0, 0., 414, 20.434353405725567, 0, 0., 26, 1.2833168805528135, 0, 0., 0, 0., 2, 0.09871668311944719, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.09871668311944719, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1435, 70.82922013820335, 143, 7.058242843040474, 0, 0., 4, 0.19743336623889438, 0, 0., 0, 0., 0, 0., 354, 1762, 2116, 2026, 0.9574669187145558
, generated\gt\sample_000011.krn, generated\xml_homr\sample_000011.xml, 0, 0., 303, 14.539347408829174, 0, 0., 27, 1.2955854126679462, 0, 0., 2, 0.09596928982725528, 6, 0.28790786948176583, 0, 0., 0, 0., 0, 0., 9, 0.43186180422264875, 0, 0., 0, 0., 1, 0.04798464491362764, 2, 0.09596928982725528, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.14395393474088292, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1552, 74.4721689059501, 175, 8.397312859884837, 0, 0., 4, 0.19193857965451055, 0, 0., 0, 0., 0, 0., 301, 1875, 2176, 2084, 0.9577205882352942
, generated\gt\sample_000583.krn, generated\xml_homr\sample_000583.xml, 0, 0., 325, 12.97923322683706, 0, 0., 13, 0.5191693290734825, 0, 0., 11, 0.43929712460063897, 5, 0.19968051118210864, 0, 0., 0, 0., 0, 0., 1, 0.039936102236421724, 0, 0., 0, 0., 3, 0.11980830670926518, 2, 0.07987220447284345, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.07987220447284345, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2088, 83.38658146964856, 50, 1.9968051118210863, 0, 0., 4, 0.1597444089456869, 0, 0., 0, 0., 0, 0., 344, 2270, 2614, 2504, 0.9579188982402448
, generated\gt\sample_000161.krn, generated\xml_homr\sample_000161.xml, 0, 0., 168, 16.184971098265898, 0, 0., 4, 0.3853564547206166, 0, 0., 0, 0., 4, 0.3853564547206166, 0, 0., 0, 0., 1, 0.09633911368015415, 0, 0., 0, 0., 0, 0., 1, 0.09633911368015415, 1, 0.09633911368015415, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.3853564547206166, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 812, 78.22736030828517, 39, 3.7572254335260116, 0, 0., 4, 0.3853564547206166, 0, 0., 0, 0., 0, 0., 136, 947, 1083, 1038, 0.9584487534626038
